"ID","time","x","y"
"T172062-4","2017-08-11 08:01:00",-79.9326870181359,72.5738760675838
"T172062-4","2017-08-11 08:11:00",-79.9327261288351,72.5808378269326
"T172062-4","2017-08-11 08:21:00",-79.9371507988431,72.5883089733658
"T172062-4","2017-08-11 08:31:00",-79.9425894572011,72.5948293673004
"T172062-4","2017-08-11 08:41:00",-79.9471401559977,72.6008820910332
"T172062-4","2017-08-11 08:51:00",-79.9536949230732,72.6058254271186
"T172062-4","2017-08-11 09:01:00",-79.9662025798119,72.6086081394323
"T172062-4","2017-08-11 09:11:00",-79.9866007802092,72.6088223091111
"T172062-4","2017-08-11 09:21:00",-80.0004999192878,72.6107907294106
"T172062-4","2017-08-11 09:31:00",-80.0046056335162,72.6090127251924
"T172062-4","2017-08-11 09:41:00",-80.0055429064699,72.6016269041023
"T172062-4","2017-08-11 09:51:00",-80.0086268676338,72.5950763017432
"T172062-4","2017-08-11 10:01:00",-80.0140000000015,72.5918000000003
"T172062-4","2017-08-11 10:11:00",-80.0185035928522,72.591053597812
"T172062-4","2017-08-11 10:21:00",-80.0211913857601,72.5915749053465
"T172062-4","2017-08-11 10:31:00",-80.0218350237725,72.5921023860848
"T172062-4","2017-08-11 10:41:00",-80.0266777305224,72.5925100821643
"T172062-4","2017-08-11 10:51:00",-80.0352302092473,72.5911960624123
"T172062-4","2017-08-11 11:01:00",-80.0325552744901,72.5860231799928
"T172062-4","2017-08-11 11:11:00",-80.035148644875,72.585247751056
"T172062-4","2017-08-11 11:21:00",-80.0376740144879,72.586857850427
"T172062-4","2017-08-11 11:31:00",-80.038588097347,72.5883157803728
"T172062-4","2017-08-11 11:41:00",-80.0405744654749,72.589450399498
"T172062-4","2017-08-11 11:51:00",-80.0440687585776,72.590832187246
"T172062-4","2017-08-11 12:01:00",-80.0465191523491,72.5930834809857
"T172062-4","2017-08-11 12:11:00",-80.0460000000016,72.5970000000002
"T172062-4","2017-08-11 12:21:00",-80.0429368478294,72.602756307947
"T172062-4","2017-08-11 12:31:00",-80.0373187011635,72.6066718298312
"T172062-4","2017-08-11 12:41:00",-80.0263982565426,72.6069556669721
"T172062-4","2017-08-11 12:51:00",-80.0087435379433,72.6052941844491
"T172062-4","2017-08-11 13:01:00",-79.9865331408519,72.6040637060098
"T172062-4","2017-08-11 13:11:00",-79.9641602445299,72.6039223818734
"T172062-4","2017-08-11 13:21:00",-79.9493227055701,72.602058728341
"T172062-4","2017-08-11 13:31:00",-79.9399075669679,72.5993773228337
"T172062-4","2017-08-11 13:41:00",-79.9324969448367,72.5964077905258
"T172062-4","2017-08-11 13:51:00",-79.9240166676583,72.5934289839221
"T172062-4","2017-08-11 14:01:00",-79.9145739361695,72.5911089753824
"T172062-4","2017-08-11 14:11:00",-79.9084478212118,72.5906846840248
"T172062-4","2017-08-11 14:21:00",-79.9093622041863,72.5931975884108
"T172062-4","2017-08-11 14:31:00",-79.9154779493338,72.5977598824638
"T172062-4","2017-08-11 14:41:00",-79.9233850139594,72.6029460064922
"T172062-4","2017-08-11 14:51:00",-79.9324966270637,72.6082470490825
"T172062-4","2017-08-11 15:01:00",-79.946109528593,72.6137356914977
"T172062-4","2017-08-11 15:11:00",-79.9608827306605,72.6145236159971
"T172062-4","2017-08-11 15:21:00",-79.9613893044464,72.6104336608913
"T172062-4","2017-08-11 15:31:00",-79.9497727650405,72.6049088606928
"T172062-4","2017-08-11 15:41:00",-79.9408539210888,72.6000197017752
"T172062-4","2017-08-11 15:51:00",-79.9314783304114,72.5945385529898
"T172062-4","2017-08-11 16:01:00",-79.9185744011709,72.5901978571445
"T172062-4","2017-08-11 16:11:00",-79.9035608701574,72.5880864326108
"T172062-4","2017-08-11 16:21:00",-79.8959814404308,72.5858041592492
"T172062-4","2017-08-11 16:31:00",-79.8943496962998,72.5845298815051
"T172062-4","2017-08-11 16:41:00",-79.8940178349073,72.5840298854919
"T172062-4","2017-08-11 16:51:00",-79.8922566056297,72.5831723689329
"T172062-4","2017-08-11 17:01:00",-79.8907170733583,72.5796559171385
"T172062-4","2017-08-11 17:11:00",-79.8871515101314,72.57265257809
"T172062-4","2017-08-11 17:21:00",-79.8745000000015,72.5657000000003
"T172062-4","2017-08-11 17:31:00",-79.8645798957536,72.5603901129755
"T172062-4","2017-08-11 17:41:00",-79.8570897232137,72.5567438391138
"T172062-4","2017-08-11 17:51:00",-79.8480470314409,72.554582083519
"T172062-4","2017-08-11 18:01:00",-79.8361458387581,72.5535201067681
"T172062-4","2017-08-11 18:11:00",-79.8210859641137,72.553203987475
"T172062-4","2017-08-11 18:21:00",-79.8023531010615,72.5539607713666
"T172062-4","2017-08-11 18:31:00",-79.7793086985351,72.5560909333374
"T172062-4","2017-08-11 18:41:00",-79.7533268097946,72.5575025974577
"T172062-4","2017-08-11 18:51:00",-79.7328036732752,72.5579901037168
"T172062-4","2017-08-11 19:01:00",-79.7199921614234,72.5581296191144
"T172062-4","2017-08-11 19:11:00",-79.71194471713,72.5581051312394
"T172062-5","2017-08-12 00:16:00",-79.3301000000015,72.5989000000003
"T172062-5","2017-08-12 00:26:00",-79.3115063729264,72.5948096902592
"T172062-5","2017-08-12 00:36:00",-79.2918874916151,72.5916165608879
"T172062-5","2017-08-12 00:46:00",-79.2721605087165,72.5902977994618
"T172062-5","2017-08-12 00:56:00",-79.2550549994665,72.5894368241815
"T172062-5","2017-08-12 01:06:00",-79.2438279348442,72.58663457695
"T172062-5","2017-08-12 01:16:00",-79.2344918135726,72.5816091003712
"T172062-5","2017-08-12 01:26:00",-79.2157834370174,72.5761955889342
"T172062-5","2017-08-12 01:36:00",-79.1876217585529,72.5718104530543
"T172062-5","2017-08-12 01:46:00",-79.1714976436223,72.5687954396098
"T172062-5","2017-08-12 01:56:00",-79.1573847468707,72.5684517702086
"T172062-5","2017-08-12 02:06:00",-79.1300427277548,72.5716020729036
"T172062-5","2017-08-12 02:16:00",-79.0927588519665,72.5722539383008
"T172062-5","2017-08-12 02:26:00",-79.0617426623233,72.5692954574064
"T172062-5","2017-08-12 02:36:00",-79.0422626762739,72.5657058706494
"T172062-5","2017-08-12 02:46:00",-79.0265781080786,72.5615497270708
"T172062-5","2017-08-12 02:56:00",-79.0082709739286,72.5567353994943
"T172062-5","2017-08-12 03:06:00",-78.9909315306178,72.5510933544864
"T172062-5","2017-08-12 03:16:00",-78.9805029095113,72.5448192956821
"T172062-5","2017-08-12 03:26:00",-78.9613471563924,72.546246835074
"T172062-5","2017-08-12 03:36:00",-78.9372392404295,72.5518895703558
"T172062-5","2017-08-12 03:46:00",-78.9251739234501,72.5537801581969
"T172062-5","2017-08-12 03:56:00",-78.9148587493155,72.5591880950485
"T172062-5","2017-08-12 04:06:00",-78.9070588286857,72.567695396137
"T172062-5","2017-08-12 04:16:00",-78.9017817199812,72.5755421349054
"T172062-5","2017-08-12 04:26:00",-78.8912060952813,72.5834922614766
"T172062-5","2017-08-12 04:36:00",-78.879979589821,72.5917379098204
"T172062-5","2017-08-12 04:46:00",-78.8621361400234,72.6005351921396
"T172062-5","2017-08-12 04:56:00",-78.8348038973985,72.6082713484025
"T172062-5","2017-08-12 05:06:00",-78.8008239949908,72.611906653408
"T172062-5","2017-08-12 05:16:00",-78.7653118844047,72.6123113377971
"T172062-5","2017-08-12 05:26:00",-78.7304000000016,72.6133000000003
"T172062-5","2017-08-12 05:36:00",-78.6920312349562,72.6151743365059
"T172062-5","2017-08-12 05:46:00",-78.657366424167,72.6178001259024
"T172062-5","2017-08-12 05:56:00",-78.626059922529,72.6218624983634
"T172062-5","2017-08-12 06:06:00",-78.5942192425668,72.6283143802349
"T172062-5","2017-08-12 06:16:00",-78.5643859114251,72.6367468196445
"T172062-5","2017-08-12 06:26:00",-78.5424973972998,72.6460236279091
"T172062-5","2017-08-12 06:36:00",-78.5246977614368,72.6570319582182
"T172062-5","2017-08-12 06:46:00",-78.5173498736965,72.6679483089913
"T172062-5","2017-08-12 06:56:00",-78.5246726998484,72.6776156484017
"T172062-5","2017-08-12 07:06:00",-78.5419486660093,72.6870980272226
"T172062-5","2017-08-12 07:16:00",-78.5623464595375,72.6955638613535
"T172062-5","2017-08-12 07:26:00",-78.584995128398,72.7032282686827
"T172062-5","2017-08-12 07:36:00",-78.6131088840608,72.7090437325058
"T172062-5","2017-08-12 07:46:00",-78.6460570981161,72.7115025172657
"T172062-5","2017-08-12 07:56:00",-78.6810405284104,72.7119608036705
"T172062-5","2017-08-12 08:06:00",-78.7153196733411,72.7118317107463
"T172062-5","2017-08-12 08:16:00",-78.7489885886796,72.7111908307679
"T172062-5","2017-08-12 08:26:00",-78.7825241741688,72.7101848017332
"T172062-5","2017-08-12 08:36:00",-78.8161020772981,72.7094440929971
"T172062-5","2017-08-12 08:46:00",-78.8516612947496,72.7079726619049
"T172062-5","2017-08-12 08:56:00",-78.8875659260053,72.7055093410258
"T172062-5","2017-08-12 09:06:00",-78.9219976369723,72.7018790831432
"T172062-5","2017-08-12 09:16:00",-78.9543552458573,72.6973733361079
"T172062-5","2017-08-12 09:26:00",-78.9862381866353,72.6922825991291
"T172062-5","2017-08-12 09:36:00",-79.0185435810096,72.686936289955
"T172062-5","2017-08-12 09:46:00",-79.0505630991842,72.6817672734123
"T172062-5","2017-08-12 09:56:00",-79.0819734887297,72.6769113660768
"T172062-5","2017-08-12 10:06:00",-79.1125492992917,72.6724682933548
"T172062-5","2017-08-12 10:16:00",-79.1448659758392,72.6676976373034
"T172062-5","2017-08-12 10:26:00",-79.1777856216229,72.6637232612002
"T172062-5","2017-08-12 10:36:00",-79.2087882433481,72.661069370265
"T172062-5","2017-08-12 10:46:00",-79.2399190697343,72.6577540819273
"T172062-5","2017-08-12 10:56:00",-79.270935407493,72.6536491648212
"T172062-5","2017-08-12 11:06:00",-79.3014044144666,72.6489256510066
"T172062-5","2017-08-12 11:16:00",-79.3315821035031,72.6451611515183
"T172062-5","2017-08-12 11:26:00",-79.3597184108215,72.6417221256548
"T172062-5","2017-08-12 11:36:00",-79.3845034688406,72.637126555248
"T172062-5","2017-08-12 11:46:00",-79.4081877629365,72.6325018922997
"T172062-5","2017-08-12 11:56:00",-79.4314677581679,72.6281098947495
"T172062-5","2017-08-12 12:06:00",-79.4546721726625,72.6239935628365
"T172062-5","2017-08-12 12:16:00",-79.4780173072179,72.6197566781481
"T172062-5","2017-08-12 12:26:00",-79.5009555902805,72.6151339045495
"T172062-5","2017-08-12 12:36:00",-79.5228181272407,72.6108943017858
"T172062-5","2017-08-12 12:46:00",-79.5441394453645,72.6071316313942
"T172062-5","2017-08-12 12:56:00",-79.5650645737854,72.6036299994197
"T172062-5","2017-08-12 13:06:00",-79.5856544206408,72.6001393997601
"T172062-5","2017-08-12 13:16:00",-79.6057835202253,72.5963540684272
"T172062-5","2017-08-12 13:26:00",-79.6247470038918,72.5924391810586
"T172062-5","2017-08-12 13:36:00",-79.6417739066741,72.588786154186
"T172062-5","2017-08-12 13:46:00",-79.6570074888874,72.5851573462277
"T172062-5","2017-08-12 13:56:00",-79.6721550343106,72.5819230711879
"T172062-5","2017-08-12 14:06:00",-79.6895597964602,72.5798300963736
"T172062-5","2017-08-12 14:16:00",-79.7065822611323,72.5787299040927
"T172062-5","2017-08-12 14:26:00",-79.7227722559231,72.5792329613861
"T172062-5","2017-08-12 14:36:00",-79.7392284350244,72.5821928119374
"T172062-5","2017-08-12 14:46:00",-79.7481159319823,72.5860395002222
"T172062-5","2017-08-12 14:56:00",-79.7479813666465,72.5904777751846
"T172062-5","2017-08-12 15:06:00",-79.738657574807,72.5954211929209
"T172062-5","2017-08-12 15:16:00",-79.7256883480173,72.6002735218261
"T172062-5","2017-08-12 15:26:00",-79.7149608894449,72.6060905496657
"T172062-5","2017-08-12 15:36:00",-79.706832521395,72.6128301829969
"T172062-5","2017-08-12 15:46:00",-79.7011189297644,72.6184317547618
"T172062-5","2017-08-12 15:56:00",-79.6973514341419,72.6230273342224
"T172062-5","2017-08-12 16:06:00",-79.6950488113662,72.6269676854555
"T172062-5","2017-08-12 16:16:00",-79.6937400015936,72.6305655513238
"T172062-5","2017-08-12 16:26:00",-79.6929063567112,72.6333964393967
"T172062-5","2017-08-12 16:36:00",-79.6919796511946,72.6343083517861
"T172062-5","2017-08-12 16:46:00",-79.690586810792,72.633157301663
"T172062-5","2017-08-12 16:56:00",-79.6886872150863,72.6315730146264
"T172062-5","2017-08-12 17:06:00",-79.6867744161296,72.6308784108625
"T172062-5","2017-08-12 17:16:00",-79.6868481352943,72.6309887067283
"T172062-5","2017-08-12 17:26:00",-79.6910149296983,72.6315894566676
"T172062-5","2017-08-12 17:36:00",-79.6940517758905,72.6333179250024
"T172062-5","2017-08-12 17:46:00",-79.6893566047128,72.6362454172891
"T172062-5","2017-08-12 17:56:00",-79.6852806119791,72.637438161922
"T172062-5","2017-08-12 18:06:00",-79.6844593209961,72.6362541662943
"T172062-5","2017-08-12 18:16:00",-79.6870628502264,72.6326797070156
"T172062-5","2017-08-12 18:26:00",-79.6880157218357,72.6273418060962
"T172062-5","2017-08-12 18:36:00",-79.6809013585574,72.6211453096273
"T172062-5","2017-08-12 18:46:00",-79.6658774917781,72.6160385453649
"T172062-5","2017-08-12 18:56:00",-79.6498196967983,72.6136657749721
"T172062-6","2017-08-13 00:02:00",-79.4812000000016,72.6507000000002
"T172062-6","2017-08-13 00:12:00",-79.4710562712177,72.6496034497914
"T172062-6","2017-08-13 00:22:00",-79.4579420796157,72.6476887429522
"T172062-6","2017-08-13 00:32:00",-79.4427229412595,72.6451462041164
"T172062-6","2017-08-13 00:42:00",-79.4273299948533,72.6435363129588
"T172062-6","2017-08-13 00:52:00",-79.4124000650064,72.6432068880788
"T172062-6","2017-08-13 01:02:00",-79.3976195632059,72.6431829947891
"T172062-6","2017-08-13 01:12:00",-79.3833000000015,72.6429000000003
"T172062-6","2017-08-13 01:22:00",-79.3701000000016,72.6425000000003
"T172062-6","2017-08-13 01:32:00",-79.3548000000015,72.6408000000003
"T172062-6","2017-08-13 01:42:00",-79.3396541276226,72.6389085768871
"T172062-6","2017-08-13 01:52:00",-79.3243163074889,72.6369092790832
"T172062-6","2017-08-13 02:02:00",-79.307276394533,72.6344177740345
"T172062-6","2017-08-13 02:12:00",-79.2875134191007,72.6312669377131
"T172062-6","2017-08-13 02:22:00",-79.271884830066,72.6274626076046
"T172062-6","2017-08-13 02:32:00",-79.2763000000016,72.6224000000003
"T172062-6","2017-08-13 02:42:00",-79.2745839209896,72.6183074906575
"T172062-6","2017-08-13 02:52:00",-79.2621560800097,72.6157296111533
"T172062-6","2017-08-13 03:02:00",-79.2443997067541,72.6144813150669
"T172062-6","2017-08-13 03:12:00",-79.2265502661532,72.614410699523
"T172062-6","2017-08-13 03:22:00",-79.2107483275958,72.6160050295262
"T172062-6","2017-08-13 03:32:00",-79.1952736438689,72.6203741881505
"T172062-6","2017-08-13 03:42:00",-79.1799006540974,72.6258329048424
"T172062-6","2017-08-13 03:52:00",-79.1620777098587,72.6316127365477
"T172062-6","2017-08-13 04:02:00",-79.1392395116638,72.6377633904036
"T172062-6","2017-08-13 04:12:00",-79.111606531078,72.6426032695628
"T172062-6","2017-08-13 04:22:00",-79.0785217478863,72.6438368601302
"T172062-6","2017-08-13 04:32:00",-79.0466775255943,72.6427385141087
"T172062-6","2017-08-13 04:42:00",-79.0241262544767,72.6426281219917
"T172062-6","2017-08-13 04:52:00",-79.0077265216813,72.6431659950101
"T172062-6","2017-08-13 05:02:00",-78.9939786805159,72.644095301204
"T172062-6","2017-08-13 05:12:00",-78.9805032848832,72.6461892382321
"T172062-6","2017-08-13 05:22:00",-78.965970634036,72.650054264385
"T172062-6","2017-08-13 05:32:00",-78.95156054279,72.655218499437
"T172062-6","2017-08-13 05:42:00",-78.9388505852983,72.6611140466311
"T172062-6","2017-08-13 05:52:00",-78.9283720918394,72.6684293753021
"T172062-6","2017-08-13 06:02:00",-78.9202135288146,72.6771967983888
"T172062-6","2017-08-13 06:12:00",-78.9130498675147,72.6868111427266
"T172062-6","2017-08-13 06:22:00",-78.9033319990314,72.6971191927529
"T172062-6","2017-08-13 06:32:00",-78.8873237825704,72.7077256933876
"T172062-6","2017-08-13 06:42:00",-78.8655712272693,72.7174041132016
"T172062-6","2017-08-13 06:52:00",-78.8438548622845,72.7244376693428
"T172062-6","2017-08-13 07:02:00",-78.8267525921912,72.7284797238147
"T172062-6","2017-08-13 07:12:00",-78.8093475628596,72.7315208932062
"T172062-6","2017-08-13 07:22:00",-78.7899043437993,72.7348316044212
"T172062-6","2017-08-13 07:32:00",-78.7708349324069,72.7387439354127
"T172062-6","2017-08-13 07:42:00",-78.7529957460044,72.7432769881472
"T172062-6","2017-08-13 07:52:00",-78.7333686248978,72.747831608097
"T172062-6","2017-08-13 08:02:00",-78.7082366807814,72.7519448429067
"T172062-6","2017-08-13 08:12:00",-78.6734858007196,72.7569776169279
"T172062-6","2017-08-13 08:22:00",-78.6411022488314,72.7592576973087
"T172062-6","2017-08-13 08:32:00",-78.617679182351,72.7573583439361
"T172062-6","2017-08-13 08:42:00",-78.5951445525752,72.7554879405305
"T172062-6","2017-08-13 08:52:00",-78.5657594396526,72.7569822486414
"T172062-6","2017-08-13 09:02:00",-78.5275839058053,72.7579325400921
"T172062-6","2017-08-13 09:12:00",-78.4910469160465,72.7567663293447
"T172062-6","2017-08-13 09:22:00",-78.4645425074511,72.7552059409337
"T172062-6","2017-08-13 09:32:00",-78.4444202096081,72.7527237773291
"T172062-6","2017-08-13 09:42:00",-78.4271137247339,72.7488480407971
"T172062-6","2017-08-13 09:52:00",-78.41208152459,72.7440523941101
"T172062-6","2017-08-13 10:02:00",-78.3998110748136,72.7391232590104
"T172062-6","2017-08-13 10:12:00",-78.3897605570463,72.7345791753528
"T172062-6","2017-08-13 10:22:00",-78.3782668440339,72.7301506308766
"T172062-6","2017-08-13 10:32:00",-78.3645788599587,72.7255938742573
"T172062-6","2017-08-13 10:42:00",-78.3583378300617,72.7211750087191
"T172062-6","2017-08-13 10:52:00",-78.3650199464147,72.7178463751388
"T172062-6","2017-08-13 11:02:00",-78.3719168038227,72.7183245493214
"T172062-6","2017-08-13 11:12:00",-78.3664717801494,72.7247589184895
"T172062-6","2017-08-13 11:22:00",-78.3545622247962,72.734490555078
"T172062-6","2017-08-13 11:32:00",-78.3425540883183,72.7451556520053
"T172062-6","2017-08-13 11:42:00",-78.3245708707892,72.754216930862
"T172062-6","2017-08-13 11:52:00",-78.2960746229915,72.7601184273224
"T172062-6","2017-08-13 12:02:00",-78.2629600354428,72.763675617755
"T172062-6","2017-08-13 12:12:00",-78.2300792582343,72.7652339782214
"T172062-6","2017-08-13 12:22:00",-78.1981621971074,72.7637495489874
"T172062-6","2017-08-13 12:32:00",-78.1688364583398,72.7598524157733
"T172062-6","2017-08-13 12:42:00",-78.1435517129221,72.7547255439852
"T172062-6","2017-08-13 12:52:00",-78.1227519962167,72.7490674940456
"T172062-6","2017-08-13 13:02:00",-78.1066665866351,72.7433875681392
"T172062-6","2017-08-13 13:12:00",-78.0936870286403,72.7385502266723
"T172062-6","2017-08-13 13:22:00",-78.0780351016847,72.7362324132789
"T172062-6","2017-08-13 13:32:00",-78.056223895711,72.7373371699025
"T172062-6","2017-08-13 13:42:00",-78.0333000000016,72.7401000000003
"T172062-6","2017-08-13 13:52:00",-78.0144117698695,72.7426708221933
"T172062-6","2017-08-13 14:02:00",-77.998811829981,72.7447691366669
"T172062-6","2017-08-13 14:12:00",-77.9844447001602,72.746491951616
"T172062-6","2017-08-13 14:22:00",-77.9713732057749,72.7478026063645
"T172062-6","2017-08-13 14:32:00",-77.9612793057293,72.7485615915865
"T172062-6","2017-08-13 14:42:00",-77.9546254172201,72.7486940616609
"T172062-6","2017-08-13 14:52:00",-77.9497154121907,72.7482422626763
"T172062-6","2017-08-13 15:02:00",-77.9448714785088,72.7472506155402
"T172062-6","2017-08-13 15:12:00",-77.9405920687407,72.7457300015379
"T172062-6","2017-08-13 15:22:00",-77.9386643868827,72.7436690573656
"T172062-6","2017-08-13 15:32:00",-77.9400443605323,72.74093459175
"T172062-6","2017-08-13 15:42:00",-77.9431258827045,72.7370435343771
"T172062-6","2017-08-13 15:52:00",-77.9459824253203,72.732261726639
"T172062-6","2017-08-13 16:02:00",-77.9471000000015,72.7293000000003
"T172062-6","2017-08-13 16:12:00",-77.9457871917022,72.7299558621054
"T172062-6","2017-08-13 16:22:00",-77.9446230616385,72.7314084994311
"T172062-6","2017-08-13 16:32:00",-77.9471112125968,72.7339243748986
"T172062-6","2017-08-13 16:42:00",-77.9495789062957,72.7366734326243
"T172062-6","2017-08-13 16:52:00",-77.9506710918214,72.7389479235408
"T172062-6","2017-08-13 17:02:00",-77.9525472413508,72.7408595128352
"T172062-6","2017-08-13 17:12:00",-77.9584388376458,72.742687313689
"T172062-6","2017-08-13 17:22:00",-77.9680844561653,72.7448689125965
"T172062-6","2017-08-13 17:32:00",-77.9765649151614,72.7476198466165
"T172062-6","2017-08-13 17:42:00",-77.9911270243424,72.7512293327596
"T172062-6","2017-08-13 17:52:00",-78.0119020900083,72.7554485044896
"T172062-6","2017-08-13 18:02:00",-78.0377867146591,72.7599544281445
"T172062-6","2017-08-13 18:12:00",-78.0653000000016,72.7645000000003
"T172062-6","2017-08-13 18:22:00",-78.0881571457293,72.7690464772329
"T172062-6","2017-08-13 18:32:00",-78.1140091316759,72.773481227457
"T172062-6","2017-08-13 18:42:00",-78.1421589317511,72.7773618830315
"T172062-6","2017-08-13 18:52:00",-78.1680613796587,72.7806449426673
"T172062-6","2017-08-13 19:02:00",-78.1872978377485,72.7834649110275
"T172062-6","2017-08-13 19:12:00",-78.1978333060562,72.7859591625433
"T172062-6","2017-08-13 19:22:00",-78.2045031895084,72.7882604645053
"T172062-6","2017-08-13 19:32:00",-78.208377603021,72.7902147794211
"T172062-7","2017-08-14 00:05:00",-78.9170000000015,72.7355000000003
"T172062-7","2017-08-14 00:15:00",-78.9224768559995,72.7325499719286
"T172062-7","2017-08-14 00:25:00",-78.9272315751577,72.726428258439
"T172062-7","2017-08-14 00:35:00",-78.9347184187974,72.7201824378261
"T172062-7","2017-08-14 00:45:00",-78.9392628248206,72.7142650491723
"T172062-7","2017-08-14 00:55:00",-78.9391079900182,72.7085921666423
"T172062-7","2017-08-14 01:05:00",-78.9365708945691,72.7036318019329
"T172062-7","2017-08-14 01:15:00",-78.9359755517757,72.6998290070624
"T172062-7","2017-08-14 01:25:00",-78.9383681292775,72.6959307341641
"T172062-7","2017-08-14 01:35:00",-78.9386360078892,72.6902602221215
"T172062-7","2017-08-14 01:45:00",-78.9338123653898,72.684108041811
"T172062-7","2017-08-14 01:55:00",-78.9237124135147,72.6784943825122
"T172062-7","2017-08-14 02:05:00",-78.915253229902,72.67278516928
"T172062-7","2017-08-14 02:15:00",-78.9067819402931,72.6668288142024
"T172062-7","2017-08-14 02:25:00",-78.8968112846399,72.6612476315374
"T172062-7","2017-08-14 02:35:00",-78.8888462422974,72.656056394548
"T172062-7","2017-08-14 02:45:00",-78.8808236123252,72.6507501942932
"T172062-7","2017-08-14 02:55:00",-78.8720512198953,72.645469868604
"T172062-7","2017-08-14 03:05:00",-78.8620787310528,72.6404513970299
"T172062-7","2017-08-14 03:15:00",-78.8504575473671,72.6359447407696
"T172062-7","2017-08-14 03:25:00",-78.8368056654307,72.6322934430145
"T172062-7","2017-08-14 03:35:00",-78.8210742063347,72.6297788961656
"T172062-7","2017-08-14 03:45:00",-78.805519066586,72.6278881455681
"T172062-7","2017-08-14 03:55:00",-78.7934219545266,72.6256816926665
"T172062-7","2017-08-14 04:05:00",-78.7879888939068,72.6218357134532
"T172062-7","2017-08-14 04:15:00",-78.788824176737,72.6168490889152
"T172062-7","2017-08-14 04:25:00",-78.7877308531981,72.6154898597242
"T172062-7","2017-08-14 04:35:00",-78.7841680239504,72.6188886713906
"T172062-7","2017-08-14 04:45:00",-78.7878008315041,72.622825602124
"T172062-7","2017-08-14 04:55:00",-78.797148439492,72.624212964587
"T172062-7","2017-08-14 05:05:00",-78.8047319179499,72.6212568923163
"T172062-7","2017-08-14 05:15:00",-78.8127778292818,72.6165311445086
"T172062-7","2017-08-14 05:25:00",-78.8185626128528,72.6144945671409
"T172062-7","2017-08-14 05:35:00",-78.8169839878231,72.6168987006174
"T172062-7","2017-08-14 05:45:00",-78.8079237071014,72.6236276613469
"T172062-7","2017-08-14 05:55:00",-78.7952969892219,72.6331680342628
"T172062-7","2017-08-14 06:05:00",-78.7860290665371,72.6430430924031
"T172062-7","2017-08-14 06:15:00",-78.7866564080522,72.6519463561876
"T172062-7","2017-08-14 06:25:00",-78.7971916253458,72.6597639328362
"T172062-7","2017-08-14 06:35:00",-78.8090553624749,72.6670479071356
"T172062-7","2017-08-14 06:45:00",-78.8240128705077,72.6743565857813
"T172062-7","2017-08-14 06:55:00",-78.8484710267122,72.6782596658331
"T172062-7","2017-08-14 07:05:00",-78.873635864972,72.6798585375247
"T172062-7","2017-08-14 07:15:00",-78.8937000000015,72.6814000000003
"T172062-7","2017-08-14 07:25:00",-78.9165005829254,72.6827597268224
"T172062-7","2017-08-14 07:35:00",-78.9373413148899,72.6849758123082
"T172062-7","2017-08-14 07:45:00",-78.9539916552569,72.6879481190107
"T172062-7","2017-08-14 07:55:00",-78.9734412638297,72.6897444147547
"T172062-7","2017-08-14 08:05:00",-79.0034627312845,72.6882529551316
"T172062-7","2017-08-14 08:15:00",-79.0339128860256,72.6843356038856
"T172062-7","2017-08-14 08:25:00",-79.0573261208839,72.6788688539951
"T172062-7","2017-08-14 08:35:00",-79.0808010694018,72.6713924568762
"T172062-7","2017-08-14 08:45:00",-79.1061298055595,72.6630067398268
"T172062-7","2017-08-14 08:55:00",-79.1353527772918,72.6548449423943
"T172062-7","2017-08-14 09:05:00",-79.1703601481494,72.6480067806479
"T172062-7","2017-08-14 09:15:00",-79.2068009472649,72.6429583147846
"T172062-7","2017-08-14 09:25:00",-79.2400077564485,72.6384982927649
"T172062-7","2017-08-14 09:35:00",-79.2738448625869,72.6328889330882
"T172062-7","2017-08-14 09:45:00",-79.3090473811761,72.6279987911247
"T172062-7","2017-08-14 09:55:00",-79.3449721349042,72.6251104094589
"T172062-7","2017-08-14 10:05:00",-79.379545647787,72.622637404488
"T172062-7","2017-08-14 10:15:00",-79.4104774127567,72.6186080426679
"T172062-7","2017-08-14 10:25:00",-79.4359512653585,72.61142569997
"T172062-7","2017-08-14 10:35:00",-79.4593906627087,72.6034481203672
"T172062-7","2017-08-14 10:45:00",-79.4866589215381,72.598980003614
"T172062-7","2017-08-14 10:55:00",-79.5167673549954,72.5983450880734
"T172062-7","2017-08-14 11:05:00",-79.5450484346496,72.5994449768066
"T172062-7","2017-08-14 11:15:00",-79.5708127374047,72.5994202612512
"T172062-7","2017-08-14 11:25:00",-79.5954677473527,72.5954984334118
"T172062-7","2017-08-14 11:35:00",-79.6178463180244,72.590333924978
"T172062-7","2017-08-14 11:45:00",-79.6392078455798,72.5873620967252
"T172062-7","2017-08-14 11:55:00",-79.6656844376892,72.5868277414183
"T172062-7","2017-08-14 12:05:00",-79.6964871301343,72.5878748726356
"T172062-7","2017-08-14 12:15:00",-79.7249643987083,72.5889612904046
"T172062-7","2017-08-14 12:25:00",-79.7518000000016,72.5896000000003
"T172062-7","2017-08-14 12:35:00",-79.7789352896437,72.5896412118214
"T172062-7","2017-08-14 12:45:00",-79.80367299951,72.5889315306914
"T172062-7","2017-08-14 12:55:00",-79.8281626002968,72.5882824042576
"T172062-7","2017-08-14 13:05:00",-79.8565155661229,72.5881088649157
"T172062-7","2017-08-14 13:15:00",-79.8890635253187,72.5882810564498
"T172062-7","2017-08-14 13:25:00",-79.9112463004098,72.5900180592463
