time,x,y,u10,v10
2011-04-13 5:30,-84.743709,57.970125,-1.598392877,-7.904308843
2011-04-13 6:00,-84.755877,57.980622,-1.369158838,-7.865819757
2011-04-13 6:30,-84.74629,57.990467,-1.066243332,-7.839172751
2011-04-13 7:00,-84.740222,57.986836,-0.763327825,-7.812525745
2011-04-13 7:30,-84.74566,57.985524,-0.380879203,-7.854885418
2011-04-13 8:00,-84.750769,57.984065,0.00156942,-7.897245091
2011-04-13 8:30,-84.755653,57.982367,0.445139552,-7.907728792
2011-04-13 9:00,-84.760078,57.980506,0.888709685,-7.918212492
2011-04-13 9:30,-84.764342,57.978633,1.323762563,-7.867990005
2011-04-13 10:00,-84.76799,57.976758,1.758815442,-7.817767518
2011-04-13 10:30,-84.770384,57.975018,2.334740739,-8.02850161
2011-04-13 11:00,-84.75449,57.978882,2.910666036,-8.239235703
2011-04-13 11:30,-84.739753,57.983845,3.052328791,-8.28125536
2011-04-13 12:00,-84.717435,57.991146,3.193991546,-8.323275018
2011-04-13 12:30,-84.695634,57.997064,3.327515798,-8.164746304
2011-04-13 13:00,-84.688503,58.002576,3.461040049,-8.00621759
2011-04-13 13:30,-84.679577,58.007867,3.678295807,-7.723120768
2011-04-13 14:00,-84.676512,58.005956,3.895551564,-7.440023946
2011-04-13 14:30,-84.672561,58.008387,4.127906922,-7.07434344
2011-04-13 15:00,-84.666179,58.007521,4.360262281,-6.708662934
2011-04-13 15:30,-84.662323,58.005637,4.65269068,-6.357836625
2011-04-13 16:00,-84.658532,58.003916,4.945119078,-6.007010315
2011-04-13 16:30,-84.654767,58.001453,5.330210385,-5.638090427
2011-04-13 17:00,-84.650954,57.999116,5.715301691,-5.269170538
2011-04-13 17:30,-84.646966,57.997505,6.144010305,-4.965405948
2011-04-13 18:00,-84.6428,57.995845,6.572718918,-4.661641358
2011-04-13 18:30,-84.638716,57.994137,6.957297056,-4.368705731
2011-04-13 19:00,-84.634638,57.992351,7.341875194,-4.075770104
2011-04-13 19:30,-84.630565,57.990703,7.704325979,-3.923418304
2011-04-13 20:00,-84.626641,57.99004,8.066776765,-3.771066504
2011-04-13 20:30,-84.622797,57.988373,8.315620466,-3.768726896
2011-04-13 21:00,-84.619214,57.986379,8.564464167,-3.766387288
2011-04-13 21:30,-84.615634,57.984257,8.70313311,-3.892413767
2011-04-13 22:00,-84.612239,57.982288,8.841802053,-4.018440246
2011-04-13 22:30,-84.608967,57.980421,8.683919158,-4.243303415
2011-04-13 23:00,-84.605383,57.978415,8.526036263,-4.468166584
2011-04-13 23:30,-84.602164,57.976585,8.460166245,-4.4940085
2011-04-14 0:00,-84.598613,57.974861,8.394296228,-4.519850416
2011-04-14 0:30,-84.581908,57.978877,8.298537189,-4.541251041
2011-04-14 1:00,-84.573512,57.994518,8.20277815,-4.562651665
2011-04-14 1:30,-84.548207,58.004192,7.634436562,-4.134018044
2011-04-14 2:00,-84.559052,58.013129,7.066094974,-3.705384422
2011-04-14 2:30,-84.55677,58.01257,6.970022511,-3.446355406
2011-04-14 3:00,-84.571211,58.014935,6.873950048,-3.187326389
2011-04-14 3:30,-84.568532,58.01481,6.875484874,-3.056417607
2011-04-14 4:00,-84.565791,58.014873,6.877019701,-2.925508826
2011-04-14 4:30,-84.562786,58.023315,6.869448168,-2.895837222
2011-04-14 5:00,-84.55764,58.029207,6.861876635,-2.866165618
2011-04-14 5:30,-84.553888,58.029135,6.847633663,-3.027865733
2011-04-14 6:00,-84.550981,58.029095,6.833390691,-3.189565848
2011-04-14 6:30,-84.54827,58.028977,6.69844619,-3.46397469
2011-04-14 7:00,-84.545608,58.028803,6.563501689,-3.738383532
2011-04-14 7:30,-84.543126,58.028567,6.20858886,-4.094929663
2011-04-14 8:00,-84.541123,58.028327,5.853676031,-4.451475794
2011-04-14 8:30,-84.539544,58.028107,5.848083404,-4.468892757
2011-04-14 9:00,-84.539218,58.026853,5.842490777,-4.486309719
2011-04-14 9:30,-84.538295,58.026083,5.903407572,-4.41874568
2011-04-14 10:00,-84.53432,58.032791,5.964324367,-4.35118164
2011-04-14 10:30,-84.535956,58.033412,6.279978543,-4.349895203
2011-04-14 11:00,-84.530559,58.039371,6.595632719,-4.348608766
2011-04-14 11:30,-84.521862,58.046794,6.747795156,-4.224186724
2011-04-14 12:00,-84.511086,58.055734,6.899957593,-4.099764681
2011-04-14 12:30,-84.513016,58.059588,7.076065219,-4.079716328
2011-04-14 13:00,-84.513306,58.06246,7.252172845,-4.059667974
2011-04-14 13:30,-84.508808,58.060785,7.466764758,-4.162714456
2011-04-14 14:00,-84.501646,58.068599,7.681356671,-4.265760938
2011-04-14 14:30,-84.498379,58.068022,7.78325873,-4.326435708
2011-04-14 15:00,-84.472609,58.062658,7.885160789,-4.387110478
2011-04-14 15:30,-84.444219,58.063766,7.830775409,-4.16019796
2011-04-14 16:00,-84.409789,58.062758,7.776390029,-3.933285442
2011-04-14 16:30,-84.401846,58.061297,8.051539826,-4.013312116
2011-04-14 17:00,-84.395302,58.059605,8.326689624,-4.09333879
2011-04-14 17:30,-84.388561,58.058011,8.701315337,-3.852389593
2011-04-14 18:00,-84.366745,58.048046,9.07594105,-3.611440395
2011-04-14 18:30,-84.345037,58.053965,9.51461968,-3.470221167
2011-04-14 19:00,-84.32811,58.056244,9.953298311,-3.32900194
2011-04-14 19:30,-84.308884,58.059275,10.2145974,-3.13376453
2011-04-14 20:00,-84.289031,58.061896,10.47589648,-2.938527121
2011-04-14 20:30,-84.281276,58.058433,10.6782848,-2.808498585
2011-04-14 21:00,-84.274528,58.057,10.88067311,-2.678470048
2011-04-14 21:30,-84.268048,58.055463,10.94134013,-2.484355312
2011-04-14 22:00,-84.261869,58.053897,11.00200714,-2.290240577
2011-04-14 22:30,-84.238138,58.061432,11.12839627,-2.209895599
2011-04-14 23:00,-84.215452,58.055756,11.2547854,-2.129550622
2011-04-14 23:30,-84.195536,58.046552,11.15340833,-2.165024963
2011-04-15 0:00,-84.190769,58.044489,11.05203125,-2.200499304
2011-04-15 0:30,-84.185842,58.042508,11.03494621,-2.431134422
2011-04-15 1:00,-84.181343,58.040812,11.01786116,-2.661769541
2011-04-15 1:30,-84.177745,58.031624,10.71525981,-2.667931977
2011-04-15 2:00,-84.176847,58.022405,10.41265846,-2.674094413
2011-04-15 2:30,-84.178719,58.013037,10.18684545,-2.690431232
2011-04-15 3:00,-84.185218,58.011867,9.961032448,-2.706768051
2011-04-15 3:30,-84.1889,57.997884,9.857150901,-2.646965394
2011-04-15 4:00,-84.179475,57.988222,9.753269355,-2.587162737
2011-04-15 4:30,-84.1745,57.987405,9.531921527,-2.516043156
2011-04-15 5:00,-84.171905,57.975334,9.310573699,-2.444923576
2011-04-15 5:30,-84.16372,57.965689,9.121232193,-2.291585644
2011-04-15 6:00,-84.160197,57.96594,8.931890688,-2.138247712
2011-04-15 6:30,-84.149795,57.951837,8.924624291,-2.001756448
2011-04-15 7:00,-84.147003,57.935837,8.917357894,-1.865265184
2011-04-15 7:30,-84.134793,57.932735,8.929437002,-1.695745494
2011-04-15 8:00,-84.13159,57.918379,8.941516109,-1.526225803
2011-04-15 8:30,-84.142918,57.911597,8.891599063,-1.353288056
2011-04-15 9:00,-84.140867,57.911467,8.841682016,-1.180350308
2011-04-15 9:30,-84.139253,57.911338,8.758271686,-1.281478604
2011-04-15 10:00,-84.13799,57.911026,8.674861356,-1.382606901
2011-04-15 10:30,-84.13688,57.910784,8.756012991,-1.442112397
2011-04-15 11:00,-84.135911,57.91047,8.837164627,-1.501617894
2011-04-15 11:30,-84.135048,57.909955,8.818554925,-1.354878322
2011-04-15 12:00,-84.134867,57.906112,8.799945223,-1.208138751
2011-04-15 12:30,-84.142006,57.891792,8.774011592,-0.939092666
2011-04-15 13:00,-84.147812,57.877143,8.748077961,-0.670046581
2011-04-15 13:30,-84.147386,57.874644,8.895263862,-0.238829323
2011-04-15 14:00,-84.139161,57.866817,9.042449762,0.192387935
2011-04-15 14:30,-84.136522,57.850517,9.443519237,0.262483577
2011-04-15 15:00,-84.133212,57.849894,9.844588711,0.332579218
2011-04-15 15:30,-84.129681,57.849347,9.967137242,0.137222168
2011-04-15 16:00,-84.124845,57.848867,10.08968577,-0.058134882
2011-04-15 16:30,-84.119235,57.848279,10.12914561,-0.08886483
2011-04-15 17:00,-84.11213,57.847874,10.16860544,-0.119594777
2011-04-15 17:30,-84.105986,57.847468,10.16248493,-0.068052261
2011-04-15 18:00,-84.099858,57.84713,10.15636442,-0.016509745
2011-04-15 18:30,-84.093555,57.846809,10.29653824,0.066431714
2011-04-15 19:00,-84.087128,57.846468,10.43671207,0.149373172
2011-04-15 19:30,-84.08059,57.846212,10.4612553,0.201984333
2011-04-15 20:00,-84.07402185,57.84042711,10.48539136,0.254084828
2011-04-15 20:30,-84.064157,57.833512,10.51436587,0.356967038
2011-04-15 21:00,-84.046483,57.829219,10.54293321,0.459338582
2011-04-15 21:30,-84.024639,57.820599,10.40356966,0.362069891
2011-04-15 22:00,-84.033992,57.814112,10.26420611,0.2648012
2011-04-15 22:30,-84.063075,57.812029,10.16175077,0.289087543
2011-04-15 23:00,-84.049783,57.802623,10.05929543,0.313373886
2011-04-15 23:30,-84.033253,57.793573,9.694066023,0.282032451
2011-04-16 0:00,-84.023589,57.781554,9.328836617,0.250691015
2011-04-16 0:30,-84.005255,57.767277,9.437245869,0.18474672
2011-04-16 1:00,-84.001841,57.756897,9.545655121,0.118802425
2011-04-16 1:30,-83.990303,57.745583,9.21841584,-0.602595463
2011-04-16 2:00,-84.001003,57.735264,8.891176559,-1.323993351
2011-04-16 2:30,-84.012726,57.725857,8.685498685,-1.758951793
2011-04-16 3:00,-84.012008,57.720956,8.479820812,-2.193910235
2011-04-16 3:30,-84.01036,57.720097,8.347218419,-2.498546747
2011-04-16 4:00,-84.009418,57.707658,8.214616026,-2.80318326
2011-04-16 4:30,-83.999388,57.691683,7.931638514,-3.20882606
2011-04-16 5:00,-83.993337,57.683823,7.648661002,-3.61446886
2011-04-16 5:30,-83.989861,57.673522,7.210943665,-3.88444846
2011-04-16 6:00,-83.966428,57.673337,6.773226327,-4.15442806
2011-04-16 6:30,-83.94196,57.684903,6.326305091,-4.254852582
2011-04-16 7:00,-83.926003,57.691367,5.879383854,-4.355277104
2011-04-16 7:30,-83.926339,57.691963,5.459847375,-4.247916759
2011-04-16 8:00,-83.926135,57.692504,5.040310896,-4.140556413
2011-04-16 8:30,-83.925931,57.693093,4.678824908,-3.812120918
2011-04-16 9:00,-83.925885,57.693439,4.31733892,-3.483685422
2011-04-16 9:30,-83.92595,57.693587,4.393920782,-2.919011631
2011-04-16 10:00,-83.925963,57.693602,4.470502643,-2.354337841
2011-04-16 10:30,-83.926028,57.69357,4.499419799,-2.303511028
2011-04-16 11:00,-83.925985,57.693516,4.528336956,-2.252684215
2011-04-16 11:30,-83.92610674,57.69317101,3.70344822,-3.081473802
2011-04-16 12:00,-83.926257,57.692806,4.406802266,-2.24398107
2011-04-16 12:30,-83.926346,57.692655,4.185257552,-2.162186424
2011-04-16 13:00,-83.926664,57.692334,3.963712839,-2.080391778
2011-04-16 13:30,-83.926623,57.691717,3.851711436,-1.870637083
2011-04-16 14:00,-83.926279,57.690892,3.739710034,-1.660882388
2011-04-16 14:30,-83.923022,57.692756,3.748172439,-1.621318206
2011-04-16 15:00,-83.922262,57.69184,3.756634845,-1.581754024
2011-04-16 15:30,-83.921464,57.690783,2.83924101,-1.56230213
2011-04-16 16:00,-83.920318,57.689913,1.921847175,-1.542850236
2011-04-16 16:30,-83.91921,57.68947,1.844422028,-1.084530484
2011-04-16 17:00,-83.91808,57.689014,1.766996882,-0.626210731
2011-04-16 17:30,-83.916962,57.688881,1.835617758,-0.359651901
2011-04-16 18:00,-83.916091,57.689211,1.904238635,-0.093093071
2011-04-16 18:30,-83.91555,57.689709,1.962110174,0.03065278
2011-04-16 19:00,-83.915063,57.690303,2.019981714,0.15439863
2011-04-16 19:30,-83.91485,57.690832,2.068928546,-0.035597385
2011-04-16 20:00,-83.914388,57.691418,2.117875379,-0.225593401
2011-04-16 20:30,-83.914197,57.691958,2.130863583,-0.511777767
2011-04-16 21:00,-83.914054,57.692443,2.143851786,-0.797962133
2011-04-16 21:30,-83.914001,57.692829,2.238177982,-0.603913128
2011-04-16 22:00,-83.909828,57.696064,2.332504178,-0.409864123
2011-04-16 22:30,-83.899518,57.701915,2.476964958,-1.010215717
2011-04-16 23:00,-83.887378,57.708165,2.621425739,-1.610567311
2011-04-16 23:30,-83.877318,57.712114,2.384064012,-2.413989965
2011-04-17 0:00,-83.871797,57.712921,2.146702285,-3.217412618
2011-04-17 0:30,-83.855826,57.714733,1.879362487,-3.119821463
2011-04-17 1:00,-83.854148,57.717529,1.612022689,-3.022230307
2011-04-17 1:30,-83.878817,57.726502,1.365074465,-2.927061618
2011-04-17 2:00,-83.870811,57.731327,1.118126241,-2.831892929
2011-04-17 2:30,-83.878255,57.733834,0.88834,-2.725539313
2011-04-17 3:00,-83.879546,57.741602,0.658553759,-2.619185698
2011-04-17 3:30,-83.867076,57.758744,0.536814296,-2.410015602
2011-04-17 4:00,-83.866093,57.770416,0.415074833,-2.200845506
2011-04-17 4:30,-83.866131,57.771334,1.24054104,-2.140450424
2011-04-17 5:00,-83.865572,57.77085,2.066007247,-2.080055341
2011-04-17 5:30,-83.875742,57.769954,2.128524433,-2.043910084
2011-04-17 6:00,-83.855127,57.772708,2.191041618,-2.007764827
2011-04-17 6:30,-83.848271,57.786964,2.167914455,-2.005472998
2011-04-17 7:00,-83.815707,57.792945,2.144787291,-2.00318117
2011-04-17 7:30,-83.8178,57.80515,2.071150653,-1.957993735
2011-04-17 8:00,-83.81021,57.812264,1.997514014,-1.9128063
2011-04-17 8:30,-83.810038,57.81285,1.930912097,-1.969132512
2011-04-17 9:00,-83.808785,57.813573,1.86431018,-2.025458724
2011-04-17 9:30,-83.779196,57.817964,1.832428155,-2.092362172
2011-04-17 10:00,-83.77846,57.818782,1.80054613,-2.159265619
2011-04-17 10:30,-83.776647,57.818752,1.811060323,-2.223890473
2011-04-17 11:00,-83.76988,57.815871,1.821574516,-2.288515327
2011-04-17 11:30,-83.771459,57.816022,1.794622652,-2.306854318
2011-04-17 12:00,-83.773217,57.815974,1.767670788,-2.325193309
2011-04-17 12:30,-83.775244,57.815615,1.732046534,-2.214758554
2011-04-17 13:00,-83.777278,57.814789,1.69642228,-2.104323799
2011-04-17 13:30,-83.779966,57.813641,1.704034254,-1.921220215
2011-04-17 14:00,-83.782871,57.812116,1.711646229,-1.738116631
2011-04-17 14:30,-83.785628,57.81034,1.671330941,-1.702984287
2011-04-17 15:00,-83.787765,57.808173,1.631015654,-1.667851943
2011-04-17 15:30,-83.789624,57.805873,0.865900617,-2.874948747
2011-04-17 16:00,-83.77724,57.802863,0.10078558,-4.082045552
2011-04-17 16:30,-83.797317,57.809005,-0.422371093,-4.78494479
2011-04-17 17:00,-83.804457,57.812498,-0.945527765,-5.487844029
2011-04-17 17:30,-83.806304,57.823092,-1.075846746,-5.437309374
2011-04-17 18:00,-83.787477,57.828681,-1.206165727,-5.38677472
2011-04-17 18:30,-83.760195,57.832755,-1.283896873,-5.308233005
2011-04-17 19:00,-83.727891,57.832988,-1.36162802,-5.22969129
2011-04-17 19:30,-83.718954,57.838853,-1.326198083,-5.224968329
2011-04-17 20:00,-83.712521,57.841483,-1.290768147,-5.220245367
2011-04-17 20:30,-83.696889,57.847153,-1.126331492,-5.274291528
2011-04-17 21:00,-83.703821,57.849147,-0.961894837,-5.328337688
2011-04-17 21:30,-83.687596,57.854148,-0.859291895,-5.415612097
2011-04-17 22:00,-83.663906,57.856689,-0.756688952,-5.502886506
2011-04-17 22:30,-83.63775,57.862943,-0.713707037,-5.187153332
2011-04-17 23:00,-83.621023,57.869852,-0.670725121,-4.871420158
2011-04-17 23:30,-83.592808,57.877688,-0.544546038,-4.994677204
2011-04-18 0:00,-83.567664,57.880555,-0.418366956,-5.117934249
2011-04-18 0:30,-83.569084,57.880341,-0.412875846,-4.85251058
2011-04-18 1:00,-83.547447,57.878518,-0.407384736,-4.58708691
2011-04-18 1:30,-83.547718,57.880207,-0.480290774,-4.218728372
2011-04-18 2:00,-83.550488,57.880574,-0.553196811,-3.850369834
2011-04-18 2:30,-83.545245,57.886024,-0.598108056,-3.400997651
2011-04-18 3:00,-83.537367,57.891335,-0.6430193,-2.951625467
2011-04-18 3:30,-83.538781,57.890201,-0.504572979,-2.546012105
2011-04-18 4:00,-83.539614,57.888909,-0.366126659,-2.140398743
2011-04-18 4:30,-83.540275,57.887953,1.033335563,-1.216848905
2011-04-18 5:00,-83.540178,57.886982,2.432797785,-0.293299067
2011-04-18 5:30,-83.539317,57.886408,2.656594304,-0.182247275
2011-04-18 6:00,-83.554239,57.897901,2.880390824,-0.071195483
2011-04-18 6:30,-83.526618,57.905818,2.899026236,-0.054032044
2011-04-18 7:00,-83.514322,57.918058,2.917661647,-0.036868604
2011-04-18 7:30,-83.522348,57.926404,2.968476702,0.066189864
2011-04-18 8:00,-83.519122,57.929785,3.019291757,0.169248333
2011-04-18 8:30,-83.516236,57.930204,2.992626415,0.251877889
2011-04-18 9:00,-83.513491,57.931118,2.965961072,0.334507445
2011-04-18 9:30,-83.510938,57.932493,2.879631562,0.550979537
2011-04-18 10:00,-83.50867,57.934098,2.793302052,0.767451629
2011-04-18 10:30,-83.506575,57.935966,2.241542122,0.818955752
2011-04-18 11:00,-83.504836,57.937912,1.689782192,0.870459876
2011-04-18 11:30,-83.503513,57.939892,1.36215704,1.20181229
2011-04-18 12:00,-83.502615,57.94178,1.034531888,1.533164705
2011-04-18 12:30,-83.502087,57.943542,0.928602761,1.917882792
2011-04-18 13:00,-83.499248,57.945285,0.822673633,2.302600879
2011-04-18 13:30,-83.51832,57.955939,0.806962191,2.481760061
2011-04-18 14:00,-83.521681,57.956418,0.79125075,2.660919243
2011-04-18 14:30,-83.547522,57.95604,0.875697493,2.892714897
2011-04-18 15:00,-83.571839,57.962761,0.960144236,3.12451055
2011-04-18 15:30,-83.594894,57.969428,1.135342458,3.30499563
2011-04-18 16:00,-83.616762,57.975559,1.31054068,3.48548071
2011-04-18 16:30,-83.637255,57.986868,1.485566064,3.606166764
2011-04-18 17:00,-83.646316,57.987106,1.660591448,3.726852817
2011-04-18 17:30,-83.645131,57.987081,1.818808902,3.817377976
2011-04-18 18:00,-83.64332,57.987082,1.977026356,3.907903134
2011-04-18 18:30,-83.640618,57.987137,2.244666388,3.899393367
2011-04-18 19:00,-83.637242,57.987181,2.512306421,3.890883601
2011-04-18 19:30,-83.633524,57.987366,2.774116839,3.764348436
2011-04-18 20:00,-83.629151,57.987991,3.035927257,3.637813272
2011-04-18 20:30,-83.636482,57.989096,3.190906755,3.42966477
2011-04-18 21:00,-83.647271,57.995291,3.345886253,3.221516268
2011-04-18 21:30,-83.652614,58.002716,3.348899274,3.049979234
2011-04-18 22:00,-83.662445,58.012729,3.351912295,2.8784422
2011-04-18 22:30,-83.659344,58.015216,3.252396864,2.822611286
2011-04-18 23:00,-83.675496,58.018207,3.152881432,2.766780372
2011-04-18 23:30,-83.688645,58.013462,2.977995096,2.723136215
2011-04-19 0:00,-83.704334,58.022498,2.803108759,2.679492058
2011-04-19 0:30,-83.720266,58.03402,2.642501368,2.778193143
2011-04-19 1:00,-83.725433,58.035495,2.481893976,2.876894227
2011-04-19 1:30,-83.732802,58.03993,2.401814593,3.049606385
2011-04-19 2:00,-83.74936,58.039351,2.32173521,3.222318544
2011-04-19 2:30,-83.78163,58.045141,2.268295301,3.4339743
2011-04-19 3:00,-83.808389,58.042018,2.214855392,3.645630055
2011-04-19 3:30,-83.835883,58.050153,2.145750046,3.922790828
2011-04-19 4:00,-83.86617,58.054523,2.0766447,4.199951601
2011-04-19 4:30,-83.894817,58.059116,1.929408892,4.435357144
2011-04-19 5:00,-83.920245,58.071865,1.782173084,4.670762687
2011-04-19 5:30,-83.943574,58.084466,1.59271699,4.951051277
2011-04-19 6:00,-83.971782,58.089259,1.403260896,5.231339867
2011-04-19 6:30,-84.004261,58.090415,1.669860741,4.375280564
2011-04-19 7:00,-84.011244,58.087729,1.936460585,3.519221261
2011-04-19 7:30,-84.008373,58.085315,2.435543521,2.13530171
2011-04-19 8:00,-84.007436,58.086582,2.934626457,0.751382158
2011-04-19 8:30,-84.004684,58.08766,2.834191141,1.051174345
2011-04-19 9:00,-84.001895,58.08923,2.733755825,1.350966532
2011-04-19 9:30,-83.999388,58.091181,2.567913783,1.726963515
2011-04-19 10:00,-83.996768,58.09365,2.402071741,2.102960498
2011-04-19 10:30,-83.985446,58.095211,2.385012366,2.338235619
2011-04-19 11:00,-83.996993,58.098672,2.367952991,2.573510739
2011-04-19 11:30,-83.998944,58.102577,2.460320046,2.781680991
2011-04-19 12:00,-83.997253,58.104715,2.552687101,2.989851242
2011-04-19 12:30,-83.999248,58.107989,2.837683132,2.945109886
2011-04-19 13:00,-84.023061,58.113353,3.122679162,2.900368529
2011-04-19 13:30,-84.031588,58.11492,3.426718877,2.633276867
2011-04-19 14:00,-84.034613,58.114623,3.730758593,2.366185205
2011-04-19 14:30,-84.033104,58.113819,4.301934365,1.632590184
2011-04-19 15:00,-84.031789,58.111889,4.873110138,0.898995164
2011-04-19 15:30,-84.030416,58.108815,5.533675373,-0.312300778
2011-04-19 16:00,-84.028703,58.105124,6.194240608,-1.52359672
2011-04-19 16:30,-84.026588,58.101119,6.444830835,-2.447301832
2011-04-19 17:00,-84.023845,58.096967,6.695421062,-3.371006945
2011-04-19 17:30,-84.020687,58.092598,7.008187287,-3.798956195
2011-04-19 18:00,-84.016993,58.088252,7.320953511,-4.226905445
2011-04-19 18:30,-84.012986,58.083882,7.581133221,-4.119898145
2011-04-19 19:00,-84.008667,58.079663,7.841312932,-4.012890845
2011-04-19 19:30,-84.00401,58.075838,7.945772776,-3.723290827
2011-04-19 20:00,-83.999277,58.072493,8.05023262,-3.433690809
2011-04-19 20:30,-83.9943,58.069691,7.98554309,-4.179662915
2011-04-19 21:00,-83.98916,58.067567,7.920853561,-4.925635021
2011-04-19 21:30,-83.984226,58.066132,7.867583578,-4.435257835
2011-04-19 22:00,-83.980533,58.06997,7.814313594,-3.944880649
2011-04-19 22:30,-83.978015,58.069509,7.619256989,-3.655264826
2011-04-19 23:00,-83.978912,58.069604,7.424200383,-3.365649003
2011-04-19 23:30,-83.976106,58.070459,7.34787392,-2.926928622
2011-04-20 0:00,-83.97396,58.071546,7.271547457,-2.488208241
2011-04-20 0:30,-83.972506,58.072877,6.829065454,-1.920011378
2011-04-20 1:00,-83.97175,58.074245,6.386583452,-1.351814516
2011-04-20 1:30,-83.971928,58.075715,6.200437034,-0.957529642
2011-04-20 2:00,-83.972764,58.077123,6.014290617,-0.563244769
2011-04-20 2:30,-83.976116,58.080854,5.905358021,-0.304760213
2011-04-20 3:00,-83.97722,58.08153,5.796425425,-0.046275656
2011-04-20 3:30,-83.986646,58.08739,5.630103159,0.374312254
2011-04-20 4:00,-84.013318,58.093826,5.463780894,0.794900164
2011-04-20 4:30,-84.01197,58.093303,5.23219377,1.240382541
2011-04-20 5:00,-84.012113,58.093226,5.000606647,1.685864918
2011-04-20 5:30,-84.011739,58.093019,4.638862098,2.224055264
2011-04-20 6:00,-84.01032,58.092522,4.27711755,2.76224561
2011-04-20 6:30,-84.009379,58.092225,3.97355083,3.183581242
2011-04-20 7:00,-84.008345,58.092,3.66998411,3.604916873
2011-04-20 7:30,-84.006771,58.091798,3.813130457,3.924822505
2011-04-20 8:00,-84.005037,58.09174,3.956276804,4.244728137
2011-04-20 8:30,-84.003204,58.091897,4.027335122,4.345151521
2011-04-20 9:00,-84.00133,58.092375,4.098393441,4.445574904
2011-04-20 9:30,-83.999642,58.093199,3.965125924,4.400531866
2011-04-20 10:00,-83.99806,58.094426,3.831858407,4.355488827
2011-04-20 10:30,-83.996209,58.095909,3.912213593,4.127473287
2011-04-20 11:00,-83.994374,58.097541,3.992568778,3.899457748
2011-04-20 11:30,-83.992351,58.099321,3.664956534,3.960996968
2011-04-20 12:00,-84.011556,58.100101,3.337344291,4.022536187
2011-04-20 12:30,-84.036213,58.108427,2.955553915,4.141459723
2011-04-20 13:00,-84.058227,58.107673,2.57376354,4.260383258
2011-04-20 13:30,-84.066168,58.115787,2.172468922,4.479634841
2011-04-20 14:00,-84.085367,58.12694,1.771174303,4.698886424
2011-04-20 14:30,-84.114548,58.134591,1.525340851,5.058486645
2011-04-20 15:00,-84.136308,58.140764,1.279507398,5.418086866
2011-04-20 15:30,-84.157221,58.143683,1.145781071,5.791710114
2011-04-20 16:00,-84.157844,58.144299,1.012054744,6.165333363
2011-04-20 16:30,-84.163779,58.145073,1.043826713,6.476775077
2011-04-20 17:00,-84.165976,58.143226,1.075598682,6.788216791
2011-04-20 17:30,-84.166166,58.143782,1.321967965,6.789243924
2011-04-20 18:00,-84.1661,58.144418,1.568337249,6.790271057
2011-04-20 18:30,-84.165446,58.145165,1.534969467,6.9604187
2011-04-20 19:00,-84.163987,58.146028,1.501601686,7.130566343
2011-04-20 19:30,-84.161956,58.146853,1.470885998,6.921881255
2011-04-20 20:00,-84.159707,58.147911,1.440170311,6.713196166
2011-04-20 20:30,-84.15715,58.149137,1.174476275,6.707934649
2011-04-20 21:00,-84.154393,58.150685,0.908782239,6.702673131
2011-04-20 21:30,-84.151893,58.152463,0.556397882,6.690112455
2011-04-20 22:00,-84.149578,58.154554,0.204013525,6.677551779
2011-04-20 22:30,-84.146768,58.156942,-0.105762999,6.468979801
2011-04-20 23:00,-84.14528,58.159631,-0.415539522,6.260407824
2011-04-20 23:30,-84.148558,58.161093,-0.285306041,6.657669426
2011-04-21 0:00,-84.183115,58.165807,-0.15507256,7.054931028
2011-04-21 0:30,-84.212637,58.162167,0.057557647,7.143917209
2011-04-21 1:00,-84.236874,58.152766,0.270187855,7.23290339
2011-04-21 1:30,-84.251338,58.144291,0.52793137,7.328196038
2011-04-21 2:00,-84.275993,58.139195,0.785674885,7.423488686
2011-04-21 2:30,-84.280443,58.138771,0.90733976,7.398332744
2011-04-21 3:00,-84.28174,58.141138,1.029004634,7.373176802
2011-04-21 3:30,-84.302642,58.129876,1.259465104,7.236277541
2011-04-21 4:00,-84.316421,58.119564,1.489925573,7.099378279
2011-04-21 4:30,-84.348692,58.110618,1.731048302,6.933519234
2011-04-21 5:00,-84.380301,58.107807,1.972171031,6.767660189
2011-04-21 5:30,-84.416075,58.108705,2.258671813,6.520756763
2011-04-21 6:00,-84.428131,58.106272,2.545172596,6.273853338
2011-04-21 6:30,-84.44929,58.11345,2.62315669,6.05057043
2011-04-21 7:00,-84.459528,58.104761,2.701140785,5.827287522
2011-04-21 7:30,-84.459705,58.105009,2.414895758,5.592427008
2011-04-21 8:00,-84.466153,58.103881,2.128650732,5.357566494
2011-04-21 8:30,-84.473066,58.09007,0.817484919,4.925823089
2011-04-21 9:00,-84.482244,58.085078,-0.493680894,4.494079684
2011-04-21 9:30,-84.499394,58.074203,-1.113759843,4.448136604
2011-04-21 10:00,-84.503113,58.073771,-1.733838792,4.402193524
2011-04-21 10:30,-84.501914,58.07482,-2.209486305,4.207337964
2011-04-21 11:00,-84.500921,58.076356,-2.685133818,4.012482405
2011-04-21 11:30,-84.500122,58.078199,-2.48007177,4.322636367
2011-04-21 12:00,-84.499507,58.080427,-2.275009722,4.632790329
2011-04-21 12:30,-84.499161,58.082956,-1.737185012,4.522746912
2011-04-21 13:00,-84.49812918,58.08618787,-1.203367278,4.413049427
2011-04-21 13:30,-84.498073,58.087932,-0.298829666,4.087038242
2011-04-21 14:00,-84.497021,58.089819,0.601700971,3.761372988
