time,x,y
2011-05-01 11:00,-82.701789,58.894134
2011-05-01 11:30,-82.683178,58.88524
2011-05-01 12:00,-82.668055,58.875558
2011-05-01 12:30,-82.665223,58.872299
2011-05-01 13:00,-82.671724,58.872726
2011-05-01 13:30,-82.678345,58.873173
2011-05-01 14:00,-82.685239,58.873599
2011-05-01 14:30,-82.692277,58.873967
2011-05-01 15:00,-82.69921,58.874441
2011-05-01 15:30,-82.706258,58.874643
2011-05-01 16:00,-82.710145,58.871486
2011-05-01 16:30,-82.703327,58.859758
2011-05-01 17:00,-82.699665,58.852658
2011-05-01 17:30,-82.70783,58.852269
2011-05-01 18:00,-82.716452,58.851736
2011-05-01 18:30,-82.725365,58.851072
2011-05-01 19:00,-82.735241,58.850054
2011-05-01 19:30,-82.744689,58.849071
2011-05-01 20:00,-82.753694,58.84864
2011-05-01 20:30,-82.762837,58.848484
2011-05-01 21:00,-82.77149,58.848562
2011-05-01 21:30,-82.780278,58.848783
2011-05-01 22:00,-82.788933,58.848926
2011-05-01 22:30,-82.789551,58.844513
2011-05-01 23:00,-82.774952,58.834389
2011-05-01 23:30,-82.758445,58.829787
2011-05-02 0:00,-82.75252,58.839476
2011-05-02 0:30,-82.743042,58.852491
2011-05-02 1:00,-82.744095,58.854034
2011-05-02 1:30,-82.72286,58.851275
2011-05-02 2:00,-82.696798,58.852459
2011-05-02 2:30,-82.675752,58.867554
2011-05-02 3:00,-82.660889,58.866481
2011-05-02 3:30,-82.654901,58.864712
2011-05-02 4:00,-82.655457,58.860722
2011-05-02 4:30,-82.649603,58.869211
2011-05-02 5:00,-82.649339,58.868624
2011-05-02 5:30,-82.64985,58.866302
2011-05-02 6:00,-82.649155,58.865283
2011-05-02 6:30,-82.648295,58.863811
2011-05-02 7:00,-82.647878,58.861939
2011-05-02 7:30,-82.6461,58.862023
2011-05-02 8:00,-82.643,58.859194
2011-05-02 8:30,-82.643517,58.855406
2011-05-02 9:00,-82.644353,58.850935
2011-05-02 9:30,-82.645089,58.846125
2011-05-02 10:00,-82.630143,58.842916
2011-05-02 10:30,-82.627756,58.834237
2011-05-02 11:00,-82.632457,58.831994
2011-05-02 11:30,-82.63188,58.826106
2011-05-02 12:00,-82.633425,58.821042
2011-05-02 12:30,-82.633301,58.815634
2011-05-02 13:00,-82.633054,58.810225
2011-05-02 13:30,-82.632303,58.804858
2011-05-02 14:00,-82.631251,58.799588
2011-05-02 14:30,-82.629693,58.794368
2011-05-02 15:00,-82.627658,58.789101
2011-05-02 15:30,-82.625774,58.783811
2011-05-02 16:00,-82.62274,58.778432
2011-05-02 16:30,-82.619131,58.773254
2011-05-02 17:00,-82.61523,58.768234
2011-05-02 17:30,-82.61138,58.763361
2011-05-02 18:00,-82.60672,58.758801
2011-05-02 18:30,-82.601943,58.754461
2011-05-02 19:00,-82.596536,58.750448
2011-05-02 19:30,-82.591048,58.746694
2011-05-02 20:00,-82.585011,58.743191
2011-05-02 20:30,-82.578953,58.740039
2011-05-02 21:00,-82.572696,58.737097
2011-05-02 21:30,-82.56635,58.73445
2011-05-02 22:00,-82.555228,58.728498
2011-05-02 22:30,-82.53757,58.726643
2011-05-02 23:00,-82.52243,58.715212
2011-05-02 23:30,-82.526651,58.703853
2011-05-03 0:00,-82.529393,58.688111
2011-05-03 0:30,-82.545041,58.680874
2011-05-03 1:00,-82.552306,58.663953
2011-05-03 1:30,-82.559017,58.647188
2011-05-03 2:00,-82.557416,58.634696
2011-05-03 2:30,-82.557248,58.630057
2011-05-03 3:00,-82.554928,58.627882
2011-05-03 3:30,-82.546877,58.619399
2011-05-03 4:00,-82.558827,58.604337
2011-05-03 4:30,-82.565137,58.588432
2011-05-03 5:00,-82.564443,58.569929
2011-05-03 5:30,-82.575082,58.554647
2011-05-03 6:00,-82.579286,58.545413
2011-05-03 6:30,-82.580543,58.540567
2011-05-03 7:00,-82.57678,58.539646
2011-05-03 7:30,-82.572451,58.539029
2011-05-03 8:00,-82.567936,58.538527
2011-05-03 8:30,-82.5631,58.538298
2011-05-03 9:00,-82.558035,58.538285
2011-05-03 9:30,-82.552832,58.538335
2011-05-03 10:00,-82.547581,58.538566
2011-05-03 10:30,-82.542922,58.536468
2011-05-03 11:00,-82.528649,58.524013
2011-05-03 11:30,-82.521752,58.514263
2011-05-03 12:00,-82.51639,58.514465
2011-05-03 12:30,-82.512639,58.514745
2011-05-03 13:00,-82.507255,58.515439
2011-05-03 13:30,-82.487691,58.513064
2011-05-03 14:00,-82.474006,58.502606
2011-05-03 14:30,-82.459314,58.491217
2011-05-03 15:00,-82.449897,58.484197
2011-05-03 15:30,-82.440822,58.479839
2011-05-03 16:00,-82.435283,58.479451
2011-05-03 16:30,-82.417261,58.466168
2011-05-03 17:00,-82.400481,58.454177
2011-05-03 17:30,-82.386144,58.447318
2011-05-03 18:00,-82.380448,58.447701
2011-05-03 18:30,-82.373666,58.448115
2011-05-03 19:00,-82.367069,58.448695
2011-05-03 19:30,-82.360042,58.449515
2011-05-03 20:00,-82.353258,58.450366
2011-05-03 20:30,-82.347058,58.451302
2011-05-03 21:00,-82.340364,58.452494
2011-05-03 21:30,-82.326519,58.447432
2011-05-03 22:00,-82.318512,58.438512
2011-05-03 22:30,-82.303252,58.427537
2011-05-03 23:00,-82.299814,58.420002
2011-05-03 23:30,-82.29468,58.406936
2011-05-04 0:00,-82.281179,58.394638
2011-05-04 0:30,-82.273538,58.38406
2011-05-04 1:00,-82.278978,58.370846
2011-05-04 1:30,-82.288883,58.358071
2011-05-04 2:00,-82.298016,58.343257
2011-05-04 2:30,-82.305246,58.33916
2011-05-04 3:00,-82.324303,58.341585
2011-05-04 3:30,-82.326085,58.34101
2011-05-04 4:00,-82.324369,58.343426
2011-05-04 4:30,-82.336015,58.340408
2011-05-04 5:00,-82.337142,58.323717
2011-05-04 5:30,-82.342413,58.309438
2011-05-04 6:00,-82.368381,58.299811
2011-05-04 6:30,-82.353742,58.288321
2011-05-04 7:00,-82.339191,58.276697
2011-05-04 7:30,-82.325894,58.26322
2011-05-04 8:00,-82.31345,58.248224
2011-05-04 8:30,-82.30909,58.246225
2011-05-04 9:00,-82.308282,58.246559
2011-05-04 9:30,-82.30778,58.246859
2011-05-04 10:00,-82.307437,58.247163
2011-05-04 10:30,-82.307127,58.247503
2011-05-04 11:00,-82.306762,58.247786
2011-05-04 11:30,-82.306536,58.248197
2011-05-04 12:00,-82.306253,58.248564
2011-05-04 12:30,-82.30625,58.248894
2011-05-04 13:00,-82.30628,58.249039
2011-05-04 13:30,-82.306541,58.249244
2011-05-04 14:00,-82.307039,58.249431
2011-05-04 14:30,-82.307004,58.249361
2011-05-04 15:00,-82.307849,58.249564
2011-05-04 15:30,-82.30749,58.249378
2011-05-04 16:00,-82.315016,58.248389
2011-05-04 16:30,-82.31777,58.250362
2011-05-04 17:00,-82.319176,58.247169
2011-05-04 17:30,-82.337754,58.247283
2011-05-04 18:00,-82.363332,58.253959
2011-05-04 18:30,-82.385034,58.255481
2011-05-04 19:00,-82.401851,58.262277
2011-05-04 19:30,-82.401341,58.262907
2011-05-04 20:00,-82.400573,58.263585
2011-05-04 20:30,-82.399665,58.264291
2011-05-04 21:00,-82.398659,58.265016
2011-05-04 21:30,-82.397431,58.266093
2011-05-04 22:00,-82.396199,58.267201
2011-05-04 22:30,-82.395158,58.268284
2011-05-04 23:00,-82.394419,58.269459
2011-05-04 23:30,-82.394056,58.270465
2011-05-05 0:00,-82.394129,58.271444
